RUT	DV	VIGENCIA	FECHA	TIPO_DIRECCION	CALLE	NUMERO	BLOQUE	DEPARTAMENTO	VILLA_POBLACION	CIUDAD	COMUNA	REGION
53256650	9	N	2000-10-26	SUCURSAL	LA CAPILLA-ROL 493/38				SECTOR CARACOL	CAUQUENES	CAUQUENES	VII REGION DEL MAULE
53256650	9	N	2000-10-26	SUCURSAL	PREDIO SANTA CRUZ				ROL 529/158	CAUQUENES	CAUQUENES	VII REGION DEL MAULE
53256650	9	S	2000-10-26	SUCURSAL	TICAUTARO ROL 529/48				SECTOR SAN ANTONIO	CAUQUENES	CAUQUENES	VII REGION DEL MAULE
53256810	2	S	2006-12-19	SUCURSAL	PARCELA 28 LOTE	1			CUNCUMEN	SALAMANCA	SALAMANCA	IV REGION COQUIMBO
53256980	K	S	1999-11-05	SUCURSAL	FDO CANCURA				ROL 2261-11	OSORNO	OSORNO	X REGION LOS LAGOS
53256980	K	S	1999-11-05	SUCURSAL	FDO COSMUCO				ROL 534-21	LA MUNION	LA UNION	XIV REGION DE LOS RIOS
53256980	K	S	1999-11-05	SUCURSAL	FDO COSMUCO				ROL534-26	LA UNION	LA UNION	XIV REGION DE LOS RIOS
53256980	K	S	1999-11-05	SUCURSAL	FDO LA SOMBRA				ROL 531-36	LA UNION	LA UNION	XIV REGION DE LOS RIOS
53257060	3	S	2008-04-21	SUCURSAL	16 ORIENTE	741				TALCA	TALCA	VII REGION DEL MAULE
53257090	5	S	1999-11-05	SUCURSAL	LOTE	39			TIRA LARGA EL PALQUI		MONTE PATRIA	IV REGION COQUIMBO
53257170	7	N	2000-11-15	SUCURSAL	PARCELA-ROL 172-199	96			MARIPOSAS	S.CLEMENTE	SAN CLEMENTE	VII REGION DEL MAULE
53257180	4	S	2000-11-16	SUCURSAL	POCO A POCO LT3					PTO.OCTAY	PUERTO OCTAY	X REGION LOS LAGOS
53257270	3	S	2001-04-09	SUCURSAL	PARC DE CERRO 63 HIJ NORT				STA MARIA DE TANTEHU	MELIPILLA	MELIPILLA	XIII REGION METROPOLITANA
53257270	3	S	2001-04-09	SUCURSAL	PARC DE PLANO 44 HIJ NORT				STA MARIA DE TANTEHU	MELIPILLA	MELIPILLA	XIII REGION METROPOLITANA
53257270	3	S	2001-04-09	SUCURSAL	SITIO 30 B HIJ NORTE				STA MARIA DE TANTEHU	MELIPILLA	MELIPILLA	XIII REGION METROPOLITANA
53257410	2	S	2000-11-23	SUCURSAL	PERCLES  ENTRE BLOCK 2 Y	7					NUNOA	XIII REGION METROPOLITANA
53257430	7	S	2000-11-24	SUCURSAL	CASILLA 80					VALDIVIA	VALDIVIA	XIV REGION DE LOS RIOS
53257460	9	S	2001-11-30	SUCURSAL	HIJ. NORTE PARC. 48				TANTEHUE	MELIPILLA	MELIPILLA	XIII REGION METROPOLITANA
53257680	6	S	2002-01-02	SUCURSAL	FUNDO EL LAUREL	S/N				EL CARMEN	EL CARMEN	XVI REGION DE ÑUBLE
53257710	1	S	2000-12-06	SUCURSAL	PARCELA	65			EL NOVICIADO	STGO	LAS CONDES	XIII REGION METROPOLITANA
53257810	8	S	2000-12-26	SUCURSAL	PARCELA	27			PROY CAMARICO	RANCAGUA	RENGO	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53257840	K	S	2000-12-13	SUCURSAL	VALLE LLUTA	KM.8	PARC.2	LOTE6	PARC.EL MORRO	ARICA	ARICA	XV REGION ARICA Y PARINACOTA
53257990	2	S	2003-03-06	SUCURSAL	AVDA.LAS PALMAS	S/N				LLAY LLAY	LLAY-LLAY	V REGION VALPARAISO
53258090	0	S	2000-12-19	SUCURSAL	PREDIO LA PATAGUA	494	6		KM. 21 C. PARRAL	CAUQUENES	CAUQUENES	VII REGION DEL MAULE
53258090	0	S	2000-12-19	SUCURSAL	PREDIO LAS VEGAS	422-8			KM. 21 C. PARRAL	CAUQUENES	CAUQUENES	VII REGION DEL MAULE
53258090	0	S	2000-12-19	SUCURSAL	PREDIO LOTE A EL RINCON	414-28			KM. 21 C. A PARRAL	CAUQUENES	CAUQUENES	VII REGION DEL MAULE
53258100	1	S	2000-12-19	SUCURSAL	HIJUELAS EL MOLINO Y				EL MIRADOR		PERQUENCO	IX REGION DE LA ARAUCANIA
53258160	5	S	2011-08-12	SUCURSAL	PANAMERICANA SITIO	25			ARTIFICIO	LA CALERA	LA CALERA	V REGION VALPARAISO
53258190	7	S	2001-02-07	SUCURSAL	LONGITUDINAL SUR KM 37	S/N			SANTA VERONICA	BUIN	BUIN	XIII REGION METROPOLITANA
53258270	9	S	2001-01-12	SUCURSAL	EL LUCUMO	2941-B			MIRAFLORES ALTO	VINA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
53258290	3	S	2000-12-28	SUCURSAL	SITIO	73			LA VINA	CABILDO	CABILDO	V REGION VALPARAISO
53258370	5	S	1991-09-17	SUCURSAL	EL ESPINO				CALIFORNIA	DONIHUE	DONIHUE	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53258530	9	S	2005-03-23	SUCURSAL	KM. 7 CAMINO A PARRAL				ROL 414/47	CAUQUENES	CAUQUENES	VII REGION DEL MAULE
53258530	9	S	2005-12-30	SUCURSAL	MERCADO MUNICIPAL			16		CAUQUENES	CAUQUENES	VII REGION DEL MAULE
53258760	3	S	2001-01-18	SUCURSAL	J.J.PEREZ	232				LA CALERA	LA CALERA	V REGION VALPARAISO
53258800	6	S	2001-06-08	SUCURSAL	ANTOFAGASTA	310				OVALLE	OVALLE	IV REGION COQUIMBO
53258870	7	S	2001-01-23	SUCURSAL	ARTURO PRAT	290				QUILLOTA	QUILLOTA	V REGION VALPARAISO
53258950	9	S	2001-01-24	SUCURSAL	PARCELAS 20,21,52 KM 18						RENAICO	IX REGION DE LA ARAUCANIA
53259070	1	N	2018-01-02	SUCURSAL	RAMON SUBERCASEUX	1268		401		SAN MIGUEL	SANTIAGO	XIII REGION METROPOLITANA
53259070	1	N	2001-01-26	SUCURSAL	SAN JUAN DE LA SIERRA	S/N			KM 150 PANAMER SUR	SAN FERNANDO	SAN FERNANDO	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53259080	9	S	2001-03-22	SUCURSAL	FDO ESPERANZA				ROL AVALUO 110-47	COIHUECO	COIHUECO	XVI REGION DE ÑUBLE
53259080	9	N	2001-03-22	SUCURSAL	FDO HUAMBALI					CHILLAN VIEJO	CHILLAN	XVI REGION DE ÑUBLE
53259090	6	S	2005-12-27	SUCURSAL	EL ARRAYAN	437				PICHILEMU	PICHILEMU	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53259180	5	N	2015-11-19	SUCURSAL	FERIA LIBRE    ,  PUESTO	25				SAN VICENTE TT	SAN VICENTE T-T	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53259180	5	S	2016-07-14	SUCURSAL	FERIAS LIBRES	S/N				SAN  VICENTE TT	SAN VICENTE T-T	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53259260	7	S	2001-01-31	SUCURSAL	PARCELA	75-A			TRANQUILLA		SALAMANCA	IV REGION COQUIMBO
53259650	5	S	2001-03-06	SUCURSAL	FDO STA ISABEL					PTO.OCTAY	PUERTO OCTAY	X REGION LOS LAGOS
53259980	6	S	2001-03-07	SUCURSAL	PARCELA	37			EL ROTO CHILENO	SANTIAGO	TALAGANTE	XIII REGION METROPOLITANA
53260260	2	S	2001-03-19	SUCURSAL	ROL 26-16 HIJUELA	6	------	-----	EL PORVENIR	RIO CLARO	RIO CLARO	VII REGION DEL MAULE
53260530	K	S	2001-03-29	SUCURSAL	VEGAS DE CONCHA	S/N			SECTOR CEMENTERIO	NIPAS	RANQUIL	XVI REGION DE ÑUBLE
53260640	3	S	2001-04-01	SUCURSAL	PREDIO LAS PATAGUAS	S N			MAGDALENA	COELEMU	COELEMU	XVI REGION DE ÑUBLE
53260650	0	S	2001-04-05	SUCURSAL	HIJ.1RA SUR LTS.2 Y 3				EL PORVENIR-47/14	CURICO	TENO	VII REGION DEL MAULE
53260790	6	S	2001-04-11	SUCURSAL	PARCELA	1			BUREO	MULCHEN	MULCHEN	VIII REGION DEL BIO BIO
53261310	8	S	2001-04-26	SUCURSAL	PREDIO SAN JAVIER	LT.5			SELVA OSCURA	VICTORIA	VICTORIA	IX REGION DE LA ARAUCANIA
53261350	7	N	2001-04-27	SUCURSAL	AVDA YUNGAY	300			LCS 105 Y 106	SAN FELIPE	SAN FELIPE	V REGION VALPARAISO
53261350	7	S	2019-08-09	SUCURSAL	AVDA YUNGAY 1470	105		106		SAN FELIPE	SAN FELIPE	V REGION VALPARAISO
53261350	7	S	2001-04-27	SUCURSAL	FERIA DIEGO DE ALMAGRO	S/N			LC 72	SAN FELIPE	SAN FELIPE	V REGION VALPARAISO
53261460	0	S	2019-10-08	SUCURSAL	RUTA CINCO NORTE	1695		104	EL CULEBRON	COQUIMBO	COQUIMBO	IV REGION COQUIMBO
53261600	K	S	2001-10-19	SUCURSAL	CARRICO HJ 8					SJ DE LA COSTA	SAN JUAN DE LA COSTA	X REGION LOS LAGOS
53261620	4	S	2005-03-22	SUCURSAL	PARCELA	30			LIMARI	OVALLE	OVALLE	IV REGION COQUIMBO
53261620	4	N	2005-03-22	SUCURSAL	PARCELA	31			LIMARI	OVALLE	OVALLE	IV REGION COQUIMBO
53261630	1	S	2005-12-22	SUCURSAL	PREDIO EL PORVENIR	S/N			TRUPAN	TUCAPEL	TUCAPEL	VIII REGION DEL BIO BIO
53261630	1	S	2005-12-22	SUCURSAL	PREDIO LA MEZETA	S/N			TRUPAN	TUCAPEL	TUCAPEL	VIII REGION DEL BIO BIO
53261930	0	S	2001-05-24	SUCURSAL	CAMILO HENRIQUEZ	51			EL TAMBO	SALAMANCA	SALAMANCA	IV REGION COQUIMBO
53262110	0	S	2001-06-04	SUCURSAL	QUELON, HIJUELA	10			TILAMA	LOS VILOS	LOS VILOS	IV REGION COQUIMBO
53262420	7	S	2002-01-17	SUCURSAL	SAN JOSE DE MARCHIGUE LT	DOS				PICHIDEGUA	PICHIDEGUA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53262420	7	S	2002-01-17	SUCURSAL	SAN JOSE DE MARCHIGUE LT	TRES			ROL 1103-227	PICHIDEGUA	MARCHIGUE	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53262790	7	S	2001-11-02	SUCURSAL	CAUPOLICAN	2323	HJ.1			PUNITAQUI	PUNITAQUI	IV REGION COQUIMBO
53262830	K	S	2001-10-26	SUCURSAL	CALLEJON LAS VARAS	S/N			HERMOSO	LA LIGUA	LA LIGUA	V REGION VALPARAISO
53262860	1	S	2006-03-15	SUCURSAL	FUNDO VIEJO NERQUIHUE	S/N				LOLOL	LOLOL	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53262880	6	S	2004-10-08	SUCURSAL	HIJUELA	9			COIRON	SALAMANCA	SALAMANCA	IV REGION COQUIMBO
53263060	6	S	2001-07-16	SUCURSAL	EL ALAMO LAS ARBOLEDAS					SAN CARLOS	SAN CARLOS	XVI REGION DE ÑUBLE
53263080	0	S	2001-07-17	SUCURSAL	LA CUARTA	PC 56				LONGAVI	LINARES	VII REGION DEL MAULE
53263130	0	S	2001-07-19	SUCURSAL	ATLANTICO	57				LOS ANGELES	LOS ANGELES	VIII REGION DEL BIO BIO
53263300	1	S	2003-01-06	SUCURSAL	CONDELL	1585		2		VALPARAISO	VALPARAISO	V REGION VALPARAISO
53263300	1	S	2007-03-22	SUCURSAL	CONDELL	1585		B		VALPARAISO	VALPARAISO	V REGION VALPARAISO
53263420	2	S	2001-07-31	SUCURSAL	TUNCA ABAJO PENCAHUE	SN				SAN VICENTE TT	SAN VICENTE T-T	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53263540	3	S	2001-10-05	SUCURSAL	LOS ROBLES	S/N			ROL N: 202-147	LOS ALAMOS	LOS ALAMOS	VIII REGION DEL BIO BIO
53263540	3	S	2001-10-05	SUCURSAL	VEGAS DE LEBU	S/N			ROL N: 202-100	LOS ALAMOS	LOS ALAMOS	VIII REGION DEL BIO BIO
53263540	3	S	2001-10-05	SUCURSAL	VEGAS DE LEBU LOTE B	S/N			ROL N: 202-143	LOS ALAMOS	LOS ALAMOS	VIII REGION DEL BIO BIO
53263570	5	S	2001-08-06	SUCURSAL	3ARCELA (ROL 127/145)	34			SEC STA ANA DE PAINE	SAN BERNARDO	PAINE	XIII REGION METROPOLITANA
53263730	9	S	2001-08-13	SUCURSAL	LOS LAVADEROS	S/N					RIO HURTADO	IV REGION COQUIMBO
53263880	1	S	2011-01-06	SUCURSAL	EL RINCON A,PARCELA 6 PEO	6				CHIMBARONGO	CHIMBARONGO	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53263950	6	S	2002-09-03	SUCURSAL	PREDIO LOS PINOS					SAN IGNACIO	SAN IGNACIO	XVI REGION DE ÑUBLE
53263950	6	S	2002-09-03	SUCURSAL	PREDIO SAN JOSE					SAN IGNACIO	SAN IGNACIO	XVI REGION DE ÑUBLE
53263990	5	S	2001-08-24	SUCURSAL	PARC 15 STA TERESA				MALLARAUCO	MELIPILLA	MELIPILLA	XIII REGION METROPOLITANA
53264170	5	S	2001-09-04	SUCURSAL	SAN JOSE DE MARCHIGUE LT	60-A				LA ESTRELLA	LA ESTRELLA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53264350	3	S	2001-09-11	SUCURSAL	PATAGONA POSTAL	2345				PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
53264880	7	S	2002-07-18	SUCURSAL	AV PICARTE	3135				VALDIVIA	VALDIVIA	XIV REGION DE LOS RIOS
53264880	7	S	2013-08-13	SUCURSAL	AVDA ECUADOR	1817				VALDIVIA	VALDIVIA	XIV REGION DE LOS RIOS
53264880	7	N	2004-10-19	SUCURSAL	SAN MARTIN	414				V ALDIVIA	VALDIVIA	XIV REGION DE LOS RIOS
53265020	8	S	2001-10-10	SUCURSAL	SAN JOSE DE MARCHIGUE	LOTE	62-A		SN JOSE DE MARCHIGUE	LA ESTRELLA	LA ESTRELLA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53265030	5	S	2001-10-10	SUCURSAL	HIJUELA 1 Y 2				SECTOR CEMENTERIO	PORVENIR	PORVENIR	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
53265030	5	S	2001-10-10	SUCURSAL	HIJUELA 3 Y 5				SECTOR CEMENTERIO	PORVENIR	PORVENIR	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
53265300	2	S	2001-10-23	SUCURSAL	COQUIMBO	901			ROL 2802-9	SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
53265330	4	S	2001-10-24	SUCURSAL	HIJUELA	13			LAS BREAS	RIO HURTADO	RIO HURTADO	IV REGION COQUIMBO
53265330	4	S	2001-10-24	SUCURSAL	HIJUELAS	15,A	15,B		LAS BREAS	RIO HURTADO	RIO HURTADO	IV REGION COQUIMBO
53265420	3	S	2001-10-26	SUCURSAL	LA MANGA PARC. 57				SAN PEDRO	MELIPILLA	SAN PEDRO DE MELIPILLA	XIII REGION METROPOLITANA
53265420	3	S	2001-10-26	SUCURSAL	LA MANGA PARC. 8 B				SAN PEDRO	MELIPILLA	SAN PEDRO DE MELIPILLA	XIII REGION METROPOLITANA
53265670	2	S	2005-04-18	SUCURSAL	FUNDO SANTA ANA LA POBLAC	S/N				PAREDONES	PAREDONES	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53265720	2	S	2001-11-09	SUCURSAL	PARC.11 LOTE B SN.MANUEL				ROL 58/342		ROMERAL	VII REGION DEL MAULE
53265720	2	S	2001-11-09	SUCURSAL	PARC.12 LOTE A-1				SN.MANUEL-ROL 58/396		ROMERAL	VII REGION DEL MAULE
53266290	7	S	2002-01-15	SUCURSAL	FUNDO TRONLICO	S/N			CHOROICO	LA UNION	LA UNION	XIV REGION DE LOS RIOS
53266360	1	S	2008-04-01	SUCURSAL	FUNDO SAN ISIDRO	SN				OSORNO	LA UNION	XIV REGION DE LOS RIOS
53266660	0	S	2002-03-15	SUCURSAL	PREDIO QUIPATO CHICO	414/34			KM.16 CAM.PARRAL	CAUQUENES	CAUQUENES	VII REGION DEL MAULE
53266780	1	S	2004-09-27	SUCURSAL	HIJUELA B EL QUILLAY				PUENTE NEGRO	SAN FERNANDO	SAN FERNANDO	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53266780	1	S	2004-09-27	SUCURSAL	LOTE 1				EL ALAMO	SAN FERNANDO	SAN FERNANDO	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53266910	3	N	2011-12-16	SUCURSAL	FUNDO RUMIAN					SAN PABLO	SAN PABLO	X REGION LOS LAGOS
53266910	3	S	2008-07-09	SUCURSAL	PARCELA 1 PROY.LAUTARO	S/N				PUERTO OCTAY	PUERTO OCTAY	X REGION LOS LAGOS
53266930	8	S	2002-01-04	SUCURSAL	FDOLOS PINOS				CUDICO	LA UNION	LA UNION	XIV REGION DE LOS RIOS
53266970	7	N	2002-06-07	SUCURSAL	PREDIO EL LLANO				SECTOR EL LARQUI	SAN IGNACIO	SAN IGNACIO	XVI REGION DE ÑUBLE
53266970	7	S	2015-12-24	SUCURSAL	PREDIO LINDEROS LOTE	3				SAN IGNACIO	SAN IGNACIO	XVI REGION DE ÑUBLE
53266970	7	S	2002-06-07	SUCURSAL	SANTA MARTA				SECTOR VARIANTE	SAN IGNACIO	SAN IGNACIO	XVI REGION DE ÑUBLE
53267190	6	S	2002-01-08	SUCURSAL	LOMA MARGARITA				ROL 2226-10	OSORNO	OSORNO	X REGION LOS LAGOS
53267190	6	S	2002-01-08	SUCURSAL	PARCELA 6 Y 7 CHAMPEL				ROL 546-177	LA UNION	LA UNION	XIV REGION DE LOS RIOS
53267260	0	S	2002-01-11	SUCURSAL	COUSINO	176				LOTA	LOTA	VIII REGION DEL BIO BIO
53267300	3	S	2002-02-27	SUCURSAL	PARCELAS(603-165/603-198)	30 Y	37		AURORA DE ENERO	MULCHEN	MULCHEN	VIII REGION DEL BIO BIO
53267300	3	S	2002-05-31	SUCURSAL	SANTO DOMINGO	HJ 5				CONCEPCION	CHIGUAYANTE	VIII REGION DEL BIO BIO
53267390	9	S	2005-05-30	SUCURSAL	PREDIO COLEAL	S/N				COIHUECO	COIHUECO	XVI REGION DE ÑUBLE
53267390	9	S	2005-05-30	SUCURSAL	PREDIO COLEAL NORTE	S/N				COIHUECO	COIHUECO	XVI REGION DE ÑUBLE
53267400	K	N	2008-04-02	SUCURSAL	DAVILA BAEZA	700				SANTIAGO	RECOLETA	XIII REGION METROPOLITANA
53267810	2	S	2002-02-01	SUCURSAL	LAS PIEDRAS	S/N	ROL	56-16	SAN PEDRO ALCANTARA	PAREDONES	PAREDONES	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53267810	2	S	2002-02-01	SUCURSAL	PATACON	S/N	ROL	174-5	HUALANE	HUALANE	HUALANE	VII REGION DEL MAULE
53267810	2	S	2002-02-01	SUCURSAL	PERDIGADERO	S/N	ROL	56-13	SAN PEDRO ALCANTARA	PAREDONES	PAREDONES	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53267810	2	S	2002-02-01	SUCURSAL	PERDIGADERO	S/N	ROL	56-19	SAN PEDRO ALCANTARA	PAREDONES	PAREDONES	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53268100	6	S	2002-02-15	SUCURSAL	LA PUNTILLA DE LA HIGUERA	LOTE 3					LA HIGUERA	IV REGION COQUIMBO
53268110	3	S	2002-02-15	SUCURSAL	EL CAMARON	S/N				PLACILLA	PLACILLA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53268110	3	S	2003-11-21	SUCURSAL	PARCELA	12			PROY PARC ARICA	PLACILLA	PLACILLA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53268110	3	S	2002-02-15	SUCURSAL	PARCELA	130			RINC DE MANANTIALES	PLAILLA	PLACILLA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53268110	3	S	2002-02-15	SUCURSAL	PARCELA	22			PRO YECTO PAR.ARICA	PLACILLA	PLACILLA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53268110	3	S	2002-02-15	SUCURSAL	PARCELA	39			LOTE B PROYARICA	PLACCILLA	PLACILLA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53268140	5	S	2002-08-05	SUCURSAL	HIJUELA 3 PARTE CHORRILLO	......	......	.....	ROL 424-112	CAUQUENES	CAUQUENES	VII REGION DEL MAULE
53268300	9	S	2002-02-27	SUCURSAL	HIJUELA N0 1 449/48				SECTOR CAMARICO	CAUQUENES	CAUQUENES	VII REGION DEL MAULE
53268300	9	S	2002-02-27	SUCURSAL	PREDIO EL DURAZNO 439/44				SECTOR TABOLGUEN	CAUQUENES	CAUQUENES	VII REGION DEL MAULE
53268300	9	S	2002-02-27	SUCURSAL	PREDIO LAS HIGUERAS 402/6					CAUQUENES	CAUQUENES	VII REGION DEL MAULE
53268340	8	S	2016-06-20	SUCURSAL	LOS MOLINOS SITIO	51			LOS MOLINOS	CABILDO	CABILDO	V REGION VALPARAISO
53268380	7	S	2002-03-01	SUCURSAL	SN JOSE DE MARCHIGUE LOTE	68				PICHIDEGUA	PICHIDEGUA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53269040	4	S	2002-03-27	SUCURSAL	FDO LA RESERVA					RIO NEGRO	RIO NEGRO	X REGION LOS LAGOS
53269170	2	S	2013-02-13	SUCURSAL	FUNDO NUEVA ESPERANZA	3			SECTOR CERRO LA VIRG	COYHAIQUE	COYHAIQUE	XI REGION AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO
53269340	3	N	2013-08-29	SUCURSAL	PEATONES 22	4587				SANTIAGO	NUNOA	XIII REGION METROPOLITANA
53269440	K	S	2002-04-29	SUCURSAL	FDO CENTINELA LT B 2					PUERTO OCTAY	PUERTO OCTAY	X REGION LOS LAGOS
53269740	9	S	2002-04-22	SUCURSAL	21 DE MAYO DOM POSTAL	1101				PUNTA ARENAS	PUNTA ARENAS	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
53270140	6	S	2002-05-06	SUCURSAL	LOTE HIJUELA PRIMERA				LA LOMA	PANQUEHUE	PANQUEHUE	V REGION VALPARAISO
53270140	6	S	2002-05-06	SUCURSAL	LOTE TRES HIJUELA SEGUNDA				VILLA MODELO	PANQUEHUE	PANQUEHUE	V REGION VALPARAISO
53270140	6	S	2002-05-06	SUCURSAL	PARCELA	10			PROY.PARC.STA.TERESA	LLAY LLAY	LLAY-LLAY	V REGION VALPARAISO
53270140	6	S	2002-05-06	SUCURSAL	PARCELA	72			PROYEC.PARC.STA.TERA	LLAY LLAY	LLAY-LLAY	V REGION VALPARAISO
53270140	6	S	2002-05-06	SUCURSAL	PARCELA	73			PROYEC.PARC.STA.TERA	LLAY LLAY	LLAY-LLAY	V REGION VALPARAISO
53270140	6	S	2002-05-06	SUCURSAL	PARCELA	9			PROY.PARC.STA.TERESA	LLAY LLAY	LLAY-LLAY	V REGION VALPARAISO
53270140	6	S	2002-05-06	SUCURSAL	PARCELA BIENES COMUNES				PARC.STA.TERESA	LLAY LLAY	LLAY-LLAY	V REGION VALPARAISO
53270140	6	S	2002-05-06	SUCURSAL	PARCELA SEXTA				EXFDO.LA CABAQA O M	PANQUEHUE	PANQUEHUE	V REGION VALPARAISO
53270310	7	S	2002-05-15	SUCURSAL	JUSTO DE LA RIVERA	167			CENTRO	PORVENIR	PORVENIR	XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA
53270560	6	S	2002-07-11	SUCURSAL	PARCELA LA PLAYA	S/N				MAULE	MAULE	VII REGION DEL MAULE
53270660	2	S	2006-06-05	SUCURSAL	PARCELA	19			EL BOSQUE	LIMACHE	LIMACHE	V REGION VALPARAISO
53270750	1	N	2002-06-17	SUCURSAL	A PRAT	716	718			CHILLAN	CHILLAN	XVI REGION DE ÑUBLE
53270750	1	N	2002-06-17	SUCURSAL	FUNDO CERRILLOS					COIHUECO	COIHUECO	XVI REGION DE ÑUBLE
53270750	1	N	2007-07-05	SUCURSAL	PARCELA ALTO CATO	S/N				CHILLAN	CHILLAN	XVI REGION DE ÑUBLE
53271050	2	S	2002-06-24	SUCURSAL	HDA. LOS ANGELES	LT C18			LA MORA	CABILDO	CABILDO	V REGION VALPARAISO
53271050	2	S	2002-06-24	SUCURSAL	HDA. LOS ANGELES	ST.M 7			LA MORA	CABILDO	CABILDO	V REGION VALPARAISO
53271140	1	N	2004-03-16	SUCURSAL	SAN MARCOS	965	ENTRAD	A		EL TABO	EL TABO	V REGION VALPARAISO
53271270	K	N	2004-08-18	SUCURSAL	SAN PABLO	943		116	ROL 245-116	SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
53271270	K	N	2004-08-18	SUCURSAL	SAN PABLO	943		123	ROL 245-123	SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
53271840	6	S	2002-08-14	SUCURSAL	PREDIO EL PERAL 547/60				CORONEL DE MAULE	CAUQUENES	CAUQUENES	VII REGION DEL MAULE
53271840	6	S	2002-08-14	SUCURSAL	PREDIO LA ISLA R-545-246				CORONEL DE MAULE	CAUQUENES	CAUQUENES	VII REGION DEL MAULE
53271840	6	S	2002-08-14	SUCURSAL	PREDIO S.LUIS ROL 545/44				CORONEL DE MAULE	CAUQUENES	CAUQUENES	VII REGION DEL MAULE
53271960	7	S	2002-09-11	SUCURSAL	AUXILIADORA	......	......	.....	ROL 217-15	VLLA ALEGRE	VILLA ALEGRE	VII REGION DEL MAULE
53271960	7	S	2002-07-31	SUCURSAL	LA HERENCIA	......	......	.....	ROL 213-31	VILLA ALEGRE	VILLA ALEGRE	VII REGION DEL MAULE
53271960	7	S	2002-07-31	SUCURSAL	SANTA CATALINA	......	......	.....	ROL 205-31	VILLA ALEGRE	VILLA ALEGRE	VII REGION DEL MAULE
53272160	1	S	2003-01-31	SUCURSAL	PREDIO EL CALVARIO				KM.5 RUTA Q-50 A CON	CEPCION	CABRERO	VIII REGION DEL BIO BIO
53272630	1	S	2002-09-09	SUCURSAL	PARCELA 53 QUINTRILPE	53				TEMUCO	VILCUN	IX REGION DE LA ARAUCANIA
53272640	9	S	2002-08-28	SUCURSAL	CARRIZAL	S/N				TALCA	SAN JAVIER	VII REGION DEL MAULE
53272640	9	S	2002-08-28	SUCURSAL	PILLAY	S/N				TALCA	SAN JAVIER	VII REGION DEL MAULE
53272680	8	S	2002-08-29	SUCURSAL	PARCELA	28			EL MEMBRILLO LOTE B	CHIMMBARONGO	CHIMBARONGO	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
53272850	9	S	2003-01-09	SUCURSAL	LOS LEMUS	S/N				SANTA MARIA	SANTA MARIA	V REGION VALPARAISO
53272970	K	S	2002-10-25	SUCURSAL	MELOZAL S/N				HJ 16 -A	S.JAVIER	SAN JAVIER	VII REGION DEL MAULE
53272970	K	S	2002-10-25	SUCURSAL	MELOZAL S/N				PREDIO STA JUANA	S. JAVIER	SAN JAVIER	VII REGION DEL MAULE
53273060	0	S	2009-02-18	SUCURSAL	CAM PUCON A HUIFE	KM 26			SECTOR HUEPIL	PUCON	PUCON	IX REGION DE LA ARAUCANIA
